ID,BudgetLevel,RPIO,BFY,Fund,FundName,BOC,BocName,Org,RC,DivisionName,Code,Amount,SubProject,NPM,NpmCode,ProgramProjectCode,ProgramProjectName,ProgramArea,ProgramAreaName,Goal,GoalName,Objective,ObjectiveName
948,8,06,2018,B,EPM,37,CONTRACTS,06,06A,REGIONAL ADMINISTRATOR,305GF2,270,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
949,8,06,2018,B,EPM,37,CONTRACTS,06,06F,ENVIRONMENTAL JUSTICE,305GF2,1602,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
950,8,06,2018,B,EPM,37,CONTRACTS,06,06X,EXTERNAL AFFAIRS,305GF2,1143,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
951,8,06,2018,B,EPM,37,CONTRACTS,06,06C,MANAGEMENT DIVISION,305GF2,5445,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
952,8,06,2018,B,EPM,37,CONTRACTS,06,06L,SUPERFUND DIVISION,305GF2,1485,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
953,8,06,2018,B,EPM,37,CONTRACTS,06,06M,ENFORCEMENT DIVISION,305GF2,10305,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
954,8,06,2018,B,EPM,37,CONTRACTS,06,06J,MULTIMEDIA DIVISION,305GF2,10971,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
955,8,06,2018,B,EPM,37,CONTRACTS,06,06K,WATER DIVISION,305GF2,11205,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
956,8,06,2018,T,SUPERFUND,37,CONTRACTS,06,06F,ENVIRONMENTAL JUSTICE,305GF2,36,09 FACILITY OPERATIONS,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
957,8,06,2018,T,SUPERFUND,37,CONTRACTS,06,06X,EXTERNAL AFFAIRS,305GF2,234,09 FACILITY OPERATIONS,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
958,8,06,2018,T,SUPERFUND,37,CONTRACTS,06,06D,REGIONAL COUNSEL,305GF2,1287,09 FACILITY OPERATIONS,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
959,8,06,2018,T,SUPERFUND,37,CONTRACTS,06,06C,MANAGEMENT DIVISION,305GF2,3267,09 FACILITY OPERATIONS,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
960,8,06,2018,T,SUPERFUND,37,CONTRACTS,06,06L,SUPERFUND DIVISION,305GF2,7947,09 FACILITY OPERATIONS,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
961,8,06,2018,T,SUPERFUND,37,CONTRACTS,06,06J,MULTIMEDIA DIVISION,305GF2,189,09 FACILITY OPERATIONS,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
962,8,06,2018,F,LUST,37,CONTRACTS,06,06X,EXTERNAL AFFAIRS,305GF2,18,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
963,8,06,2018,F,LUST,37,CONTRACTS,06,06D,REGIONAL COUNSEL,305GF2,18,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
964,8,06,2018,F,LUST,37,CONTRACTS,06,06C,MANAGEMENT DIVISION,305GF2,36,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
965,8,06,2018,F,LUST,37,CONTRACTS,06,06L,SUPERFUND DIVISION,305GF2,693,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
966,7,06,2018,FS3,LUST SUPP,41,GRANTS,06,06,R06,103D87,3100000,,OLEM,D,87,LUST COOPERATIVE,LUST,UNDERGROUND STORAGE TANKS,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
967,8,06,2018,FS3,LUST SUPP,41,GRANTS,06,06J,MULTIMEDIA DIVISION,103D87,3100000,,OLEM,D,87,LUST COOPERATIVE,LUST,UNDERGROUND STORAGE TANKS,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
968,8,06,2018,T,SUPERFUND,28,SITE TRAVEL,06,06D,REGIONAL COUNSEL,301EC7,5000,,OECA,E,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
969,7,06,2018,H,OIL SPILL,41,GRANTS,06,06,R06,103D91,6000,,OLEM,D,91,OIL SPILL,OIL,OIL,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
970,8,06,2018,H,OIL SPILL,41,GRANTS,06,06L,SUPERFUND DIVISION,103D91,6000,,OLEM,D,91,OIL SPILL,OIL,OIL,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
971,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,101A45,1.1,,OAR,A,45,CLEAN AIR,CAC,CLEAN AIR AND CLIMATE CHANGE,1,CORE MISSION,01,COMPLIANCE WITH THE LAW
972,8,06,2018,B,EPM,17,FTE,06,06D,REGIONAL COUNSEL,101A45,0.9,,OAR,A,45,CLEAN AIR,CAC,CLEAN AIR AND CLIMATE CHANGE,1,CORE MISSION,01,COMPLIANCE WITH THE LAW
973,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,101A46XP3,0.6,P3 ENERGY STAR,OAR,A,46,CLIMATE PROTECTION,CAC,CLEAN AIR AND CLIMATE CHANGE,1,CORE MISSION,01,COMPLIANCE WITH THE LAW
974,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,101A46XQ3,0.6,Q3 GREENHOUSE GAS,OAR,A,59,AIR QUALITY,CAC,CLEAN AIR AND CLIMATE CHANGE,1,CORE MISSION,01,COMPLIANCE WITH THE LAW
975,8,06,2018,B,EPM,17,FTE,06,06F,ENVIRONMENTAL JUSTICE,101A59,0.4,,OAR,A,59,AIR QUALITY,CAC,CLEAN AIR AND CLIMATE CHANGE,1,CORE MISSION,01,COMPLIANCE WITH THE LAW
976,8,06,2018,B,EPM,17,FTE,06,06X,EXTERNAL AFFAIRS,101A59,3.4,,OAR,A,59,AIR QUALITY,CAC,CLEAN AIR AND CLIMATE CHANGE,1,CORE MISSION,01,COMPLIANCE WITH THE LAW
977,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,101A59,49.6,,OAR,A,59,AIR QUALITY,CAC,CLEAN AIR AND CLIMATE CHANGE,1,CORE MISSION,01,COMPLIANCE WITH THE LAW
978,8,06,2018,B,EPM,17,FTE,06,06C,MANAGEMENT DIVISION,101A59,1.3,,OAR,A,59,AIR QUALITY,CAC,CLEAN AIR AND CLIMATE CHANGE,1,CORE MISSION,01,COMPLIANCE WITH THE LAW
979,8,06,2018,B,EPM,17,FTE,06,06D,REGIONAL COUNSEL,101A59,3.6,,OAR,A,59,AIR QUALITY,CAC,CLEAN AIR AND CLIMATE CHANGE,1,CORE MISSION,01,COMPLIANCE WITH THE LAW
980,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,101A97,0.4,,OAR,A,97,RADIATION PROTECTION,IAR,INDOOR AIR AND RADIATION,1,CORE MISSION,01,COMPLIANCE WITH THE LAW
981,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,101A98,0.5,,OAR,A,98,RADIATION RESPONSE,IAR,INDOOR AIR AND RADIATION,1,CORE MISSION,01,COMPLIANCE WITH THE LAW
982,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,101AH5,1.3,,OAR,A,H5,INDOOR AIR,IAR,INDOOR AIR AND RADIATION,1,CORE MISSION,01,COMPLIANCE WITH THE LAW
983,8,06,2018,B,EPM,17,FTE,06,06K,WATER DIVISION,102B53,37.6,,OW,B,53,DRINKING WATER,WHHP,WATER HUMAN HEALTH PROTECTION,1,COOPERATIVE FEDERALISM,02,CREATE CONSISTENCY AND CERTAINTY
984,8,06,2018,B,EPM,17,FTE,06,06C,MANAGEMENT DIVISION,102B53,2.3,,OW,B,53,DRINKING WATER,WHHP,WATER HUMAN HEALTH PROTECTION,1,COOPERATIVE FEDERALISM,02,CREATE CONSISTENCY AND CERTAINTY
985,8,06,2018,B,EPM,17,FTE,06,06K,WATER DIVISION,102B88,0.8,,OW,B,88,MARINE POLLUTION,WQP,WATER QUALITY PROTECTION,1,COOPERATIVE FEDERALISM,02,CREATE CONSISTENCY AND CERTAINTY
986,8,06,2018,B,EPM,17,FTE,06,06K,WATER DIVISION,102B89,2.7,,OW,B,89,COASTAL WATERWAYS,WE,WATER ECOSYSTEMS,1,CORE MISSION,02,CREATE CONSISTENCY AND CERTAINTY
987,8,06,2018,B,EPM,17,FTE,06,06C,MANAGEMENT DIVISION,102B89,1,,OW,B,89,COASTAL WATERWAYS,WE,WATER ECOSYSTEMS,1,CORE MISSION,02,CREATE CONSISTENCY AND CERTAINTY
988,8,06,2018,B,EPM,17,FTE,06,06F,ENVIRONMENTAL JUSTICE,102BD4,4.4,,OW,B,D4,SURFACE WATER,WQP,WATER QUALITY PROTECTION,1,CORE MISSION,02,CREATE CONSISTENCY AND CERTAINTY
989,8,06,2018,B,EPM,17,FTE,06,06X,EXTERNAL AFFAIRS,102BD4,1.8,,OW,B,D4,SURFACE WATER,WQP,WATER QUALITY PROTECTION,1,CORE MISSION,02,CREATE CONSISTENCY AND CERTAINTY
990,8,06,2018,B,EPM,17,FTE,06,06K,WATER DIVISION,102BD4,73.9,,OW,B,D4,SURFACE WATER,WQP,WATER QUALITY PROTECTION,1,CORE MISSION,02,CREATE CONSISTENCY AND CERTAINTY
991,8,06,2018,B,EPM,17,FTE,06,06C,MANAGEMENT DIVISION,102BD4,3.7,,OW,B,D4,SURFACE WATER,WQP,WATER QUALITY PROTECTION,1,CORE MISSION,02,CREATE CONSISTENCY AND CERTAINTY
992,8,06,2018,B,EPM,17,FTE,06,06D,REGIONAL COUNSEL,102BD4,3.9,,OW,B,D4,SURFACE WATER,WQP,WATER QUALITY PROTECTION,1,CORE MISSION,02,CREATE CONSISTENCY AND CERTAINTY
993,8,06,2018,B,EPM,17,FTE,06,06K,WATER DIVISION,102BE2,9.8,,OW,B,E2,WETLANDS,WE,WATER ECOSYSTEMS,1,CORE MISSION,02,CREATE CONSISTENCY AND CERTAINTY
994,8,06,2018,B,EPM,17,FTE,06,06L,SUPERFUND DIVISION,103D43,8.6,,OLEM,D,43,BROWNFIELDS,BF,BROWNFIELDS,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
995,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,103D86,4,,OLEM,D,86,LUST,LUST,UNDERGROUND STORAGE TANKS,1,COOPERATIVE FEDERALISM,03,PRIORITIZE ROBUST SCIENCE
996,8,06,2018,F,LUST,17,FTE,06,06J,MULTIMEDIA DIVISION,103D86,2,,OLEM,D,86,LUST,LUST,UNDERGROUND STORAGE TANKS,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
997,8,06,2018,F,LUST,17,FTE,06,06C,MANAGEMENT DIVISION,103D86,0.3,,OLEM,D,86,LUST,LUST,UNDERGROUND STORAGE TANKS,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
998,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,103D99,16.5,,OLEM,D,99,RCRA,RCRA PROGRAM,RESOURCE CONSERVATION AND RECOVERTY ACT,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
999,8,06,2018,B,EPM,17,FTE,06,06M,ENFORCEMENT DIVISION,103D99,7.9,,OLEM,D,99,RCRA,RCRA PROGRAM,RESOURCE CONSERVATION AND RECOVERTY ACT,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
1000,8,06,2018,B,EPM,17,FTE,06,06F,ENVIRONMENTAL JUSTICE,103DA1,0.2,,OLEM,D,A1,RCRA MANAGEMENT,RCRA,RESOURCE CONSERVATION AND RECOVERTY ACT,1,COOPERATIVE FEDERALISM,03,PRIORITIZE ROBUST SCIENCE
1001,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,103DA1,23,,OLEM,D,A1,RCRA MANAGEMENT,RCRA,RESOURCE CONSERVATION AND RECOVERTY ACT,1,COOPERATIVE FEDERALISM,03,PRIORITIZE ROBUST SCIENCE
1002,8,06,2018,B,EPM,17,FTE,06,06C,MANAGEMENT DIVISION,103DA1,0.7,,OLEM,D,A1,RCRA MANAGEMENT,RCRA,RESOURCE CONSERVATION AND RECOVERTY ACT,1,COOPERATIVE FEDERALISM,03,PRIORITIZE ROBUST SCIENCE
1003,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,103DA2,1.5,,OLEM,D,A2,RCRA RECYCLING,RCRA,RESOURCE CONSERVATION AND RECOVERTY ACT,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
1004,8,06,2018,B,EPM,17,FTE,06,06X,EXTERNAL AFFAIRS,103DC3,0.8,,OLEM,D,C3,LOCAL PREPAREDNESS,IEO,INFORMATIONAL EXCHANGE OUTREACH,1,COOPERATIVE FEDERALISM,03,PRIORITIZE ROBUST SCIENCE
1005,8,06,2018,B,EPM,17,FTE,06,06L,SUPERFUND DIVISION,103DC3,5.9,,OLEM,D,C3,LOCAL PREPAREDNESS,IEO,INFORMATIONAL EXCHANGE OUTREACH,1,COOPERATIVE FEDERALISM,03,PRIORITIZE ROBUST SCIENCE
1006,7,06,2018,B,EPM,17,FTE,06,06,R06,103E43,0.1,,OECA,E,43,BROWNFIELDS,BF,BROWNFIELDS,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
1007,8,06,2018,B,EPM,17,FTE,06,06L,SUPERFUND DIVISION,103E43,0.1,,OECA,E,43,BROWNFIELDS,BF,BROWNFIELDS,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
1008,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,104CD7,3.2,,OSCPP,C,D7,LEAD REDUCTION,TRRP,TOXICS RISK REVIEW AND PREVENTION,1,COOPERATIVE FEDERALISM,04,STREAMLINE AND MODERNIZE
1009,8,06,2018,T,SUPERFUND,17,FTE,06,06L,SUPERFUND DIVISION,103D72,3.9,,OLEM,D,72,HOMELAND SECURITY,HS,HOMELAND SECURITY,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
1010,8,06,2018,B,EPM,17,FTE,06,06M,ENFORCEMENT DIVISION,104CD8,0.7,,OSCPP,C,D8,TOXICS INVENTORY,IEO,INFORMATIONAL EXCHANGE OUTREACH,1,CORE MISSION,04,STREAMLINE AND MODERNIZE
1011,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,104CJ1,3,,OSCPP,C,J1,PESTICIDES HEALTH,PL,PESTICIDES LICENSING,1,COOPERATIVE FEDERALISM,04,STREAMLINE AND MODERNIZE
1012,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,104CJ2,3.1,,OSCPP,C,J2,PESTICIDES ENVIRONMENT,PL,PESTICIDES LICENSING,1,CORE MISSION,04,STREAMLINE AND MODERNIZE
1013,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,104CJ3,1.9,,OSCPP,C,J3,PESTICIDE PERSONNEL,PL,PESTICIDES LICENSING,1,CORE MISSION,04,STREAMLINE AND MODERNIZE
1014,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,104MH3,0.5,,OA,M,H3,SENSITIVE POPULATIONS,IEO,INFORMATIONAL EXCHANGE OUTREACH,1,CORE MISSION,04,STREAMLINE AND MODERNIZE
1015,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,201C95,1.5,,OSCPP,C,95,POLLUTION PREVENTION,TRRP,TOXICS RISK REVIEW AND PREVENTION,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1016,8,06,2018,B,EPM,17,FTE,06,06F,ENVIRONMENTAL JUSTICE,201E50,0.3,,OECA,E,50,COMPLIANCE MONITORING,COM,COMPLIANCE,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1017,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,201E50,6.1,,OECA,E,50,COMPLIANCE MONITORING,COM,COMPLIANCE,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1018,8,06,2018,B,EPM,17,FTE,06,06C,MANAGEMENT DIVISION,201E50,3.6,,OECA,E,50,COMPLIANCE MONITORING,COM,COMPLIANCE,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1019,8,06,2018,B,EPM,17,FTE,06,06M,ENFORCEMENT DIVISION,201E50,35.8,,OECA,E,50,COMPLIANCE MONITORING,COM,COMPLIANCE,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1020,8,06,2018,B,EPM,17,FTE,06,06M,ENFORCEMENT DIVISION,201E90,5.9,,OECA,E,90,NEPA IMPLEMENTATION,ENF,ENFORCEMENT,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1021,8,06,2018,B,EPM,17,FTE,06,06D,REGIONAL COUNSEL,201E90,0.6,,OECA,E,90,NEPA IMPLEMENTATION,ENF,ENFORCEMENT,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1022,8,06,2018,B,EPM,17,FTE,06,06F,ENVIRONMENTAL JUSTICE,201LD9,6,,OITA,L,D9,TRIBAL CAPACITY,IEO,INFORMATIONAL EXCHANGE OUTREACH,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1023,8,06,2018,B,EPM,17,FTE,06,06X,EXTERNAL AFFAIRS,201LD9,0,,OITA,L,D9,TRIBAL CAPACITY,IEO,INFORMATIONAL EXCHANGE OUTREACH,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1024,8,06,2018,B,EPM,17,FTE,06,06F,ENVIRONMENTAL JUSTICE,201LE1,4.5,,OITA,L,E1,MEXICO BORDER,IP,INTERNATIONAL PROGRAMS,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1025,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,201LE1,0.4,,OITA,L,E1,MEXICO BORDER,IP,INTERNATIONAL PROGRAMS,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1026,8,06,2018,B,EPM,17,FTE,06,06A,REGIONAL ADMINISTRATOR,201ME8,3,,OA,M,E8,EXECUTIVE MANAGEMENT,IEO,INFORMATIONAL EXCHANGE OUTREACH,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1027,8,06,2018,B,EPM,17,FTE,06,06F,ENVIRONMENTAL JUSTICE,201ME8,0.9,,OA,M,E8,EXECUTIVE MANAGEMENT,IEO,INFORMATIONAL EXCHANGE OUTREACH,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1028,8,06,2018,B,EPM,17,FTE,06,06X,EXTERNAL AFFAIRS,201ME8,3.8,,OA,M,E8,EXECUTIVE MANAGEMENT,IEO,INFORMATIONAL EXCHANGE OUTREACH,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1029,8,06,2018,B,EPM,17,FTE,06,06C,MANAGEMENT DIVISION,201ME8,2.7,,OA,M,E8,EXECUTIVE MANAGEMENT,IEO,INFORMATIONAL EXCHANGE OUTREACH,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1030,8,06,2018,B,EPM,17,FTE,06,06M,ENFORCEMENT DIVISION,201ME8,0.9,,OA,M,E8,EXECUTIVE MANAGEMENT,IEO,INFORMATIONAL EXCHANGE OUTREACH,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1031,8,06,2018,B,EPM,17,FTE,06,06D,REGIONAL COUNSEL,201ME8,0.8,,OA,M,E8,EXECUTIVE MANAGEMENT,IEO,INFORMATIONAL EXCHANGE OUTREACH,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1032,8,06,2018,B,EPM,17,FTE,06,06F,ENVIRONMENTAL JUSTICE,202E57,1.1,,OECA,E,57,ENVIRONMENTAL JUSTICE,ENF,ENFORCEMENT,2,COOPERATIVE FEDERALISM,01,COMPLIANCE WITH THE LAW
1033,8,06,2018,B,EPM,17,FTE,06,06X,EXTERNAL AFFAIRS,202ME9,0.4,,OA,M,E9,ENVIRONMENTAL EDUCATION,IEO,INFORMATIONAL EXCHANGE OUTREACH,2,COOPERATIVE FEDERALISM,02,CREATE CONSISTENCY AND CERTAINTY
1034,8,06,2018,B,EPM,17,FTE,06,06X,EXTERNAL AFFAIRS,301E44,2.5,,OECA,E,44,CIVIL ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
1035,8,06,2018,B,EPM,17,FTE,06,06J,MULTIMEDIA DIVISION,301E44,2.4,,OECA,E,44,CIVIL ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
1036,8,06,2018,B,EPM,17,FTE,06,06K,WATER DIVISION,301E44,2.2,,OECA,E,44,CIVIL ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
1037,8,06,2018,B,EPM,17,FTE,06,06L,SUPERFUND DIVISION,301E44,1.9,,OECA,E,44,CIVIL ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
1038,8,06,2018,B,EPM,17,FTE,06,06C,MANAGEMENT DIVISION,301E44,1.3,,OECA,E,44,CIVIL ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
1039,8,06,2018,B,EPM,17,FTE,06,06M,ENFORCEMENT DIVISION,301E44,64,,OECA,E,44,CIVIL ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
1040,8,06,2018,B,EPM,17,FTE,06,06D,REGIONAL COUNSEL,301E44,25.1,,OECA,E,44,CIVIL ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
1041,8,06,2018,B,EPM,17,FTE,06,06D,REGIONAL COUNSEL,301E52,2.3,,OECA,E,52,CRIMINAL ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
1042,8,06,2018,B,EPM,17,FTE,06,06D,REGIONAL COUNSEL,302NF9,10.6,,OGC,N,F9,LEGAL PROGRAM,LSRE,LEGAL SCIENCE REGULATORY ECONOMIC REVIEW,3,RULE OF LAW,02,CREATE CONSISTENCY AND CERTAINTY
1043,8,06,2018,B,EPM,17,FTE,06,06C,MANAGEMENT DIVISION,305GF2,8.2,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
1044,8,06,2018,T,SUPERFUND,17,FTE,06,06C,MANAGEMENT DIVISION,305GF2,1,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
1045,8,06,2018,B,EPM,17,FTE,06,06C,MANAGEMENT DIVISION,305GF3,1.3,,OARM,G,F3,ACQUISITION MANAGEMENT,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
1046,8,06,2018,T,SUPERFUND,17,FTE,06,06C,MANAGEMENT DIVISION,305GF3,4.4,,OARM,G,F3,ACQUISITION MANAGEMENT,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
1047,8,06,2018,B,EPM,17,FTE,06,06C,MANAGEMENT DIVISION,305GG7,4.4,,OARM,G,G7,IAG MANAGEMENT,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
1048,8,06,2018,T,SUPERFUND,17,FTE,06,06C,MANAGEMENT DIVISION,305GG7,0.4,,OARM,G,G7,IAG MANAGEMENT,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
1049,8,06,2018,B,EPM,17,FTE,06,06C,MANAGEMENT DIVISION,305HF8,17,,OEI,H,F8,IT DATA,ITDMS,IT DATA MANAGEMENT SECURITY,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
1050,8,06,2018,T,SUPERFUND,17,FTE,06,06C,MANAGEMENT DIVISION,305HF8,2.1,,OEI,H,F8,IT DATA,ITDMS,IT DATA MANAGEMENT SECURITY,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
1051,8,06,2018,B,EPM,17,FTE,06,06C,MANAGEMENT DIVISION,305JE5,8.8,,OCFO,J,E5,BUDGET & FINANCE,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
1052,8,06,2018,F,LUST,17,FTE,06,06C,MANAGEMENT DIVISION,305JE5,0.3,,OCFO,J,E5,BUDGET & FINANCE,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
1053,8,06,2018,T,SUPERFUND,17,FTE,06,06C,MANAGEMENT DIVISION,305JE5,5.3,,OCFO,J,E5,BUDGET & FINANCE,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,03,PRIORITIZE ROBUST SCIENCE
